00000000001000002019;9100214;U770;1000;1002688;30;ST;0000000000; ; ;
00000000001000002019;9100214;U770;1000;1003443;30;ST;0000000000; ; ;
00000000001000002019;9100214;U770;1000;1003445;20;ST;0000000000; ; ;
00000000001000002019;9100214;U770;1000;1009693;100;ST;0000000000; ; ;
00000000001000002019;9100214;U770;1000;1007831;6.08;ST;0000000000; ; ;
00000000001000002020;9100214;U770;1000;1007831;3.92;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1500355;20;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1500267;5;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1002020;50;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1500201;2;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1500184;2;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1500185;2;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1002688;10;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1003445;3;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1008227;3;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1008229;1;ST;0000000000; ; ;
00000000001000002021;9100214;U770;1000;1001398;40;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1001373;8400;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1005926;500;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1001369;3000;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1009693;250;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1003638;2;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1008227;40;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1003445;25;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1008231;4;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1500001;30;ST;0000000000; ; ;
00000000001000002022;9100214;U770;1000;1500355;216;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500355;384;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500046;20;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500262;2;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500264;2;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500266;10;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500268;10;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500267;50;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500186;5;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500185;3;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500201;10;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500028;5;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1500181;5;ST;0000000000; ; ;
00000000001000002023;9100214;U770;1000;1001376;1500;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1500266;30;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1500267;10;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1500185;4;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1500072;10;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1007425;10;ST;0000000000; ; ;
00000000001000002024;9100214;U770;1000;1500049;5;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500001;100;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500266;10;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500267;40;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500186;3;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500185;1;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1500072;10;ST;0000000000; ; ;
00000000001000002025;9100214;U770;1000;1007729;2;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1003638;2;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1008227;25;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1009697;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1008447;3;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1002688;45;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1003445;35;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1008231;6;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1008229;1;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500001;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500355;150;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500046;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500260;5;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500184;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500264;3;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500266;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500268;15;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500267;20;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500186;3;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500201;5;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1500028;10;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1001936;40;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1005701;100;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1002023;50;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1002020;50;ST;0000000000; ; ;
00000000001000002026;9100214;U770;1000;1001376;1600;ST;0000000000; ; ;
00000000001000002027;9100214;U770;1000;1500383;50;ST;0000000000; ; ;
00000000001000002027;9100214;U770;1000;1500181;2;ST;0000000000; ; ;
00000000001000002027;9100214;U770;1000;1002016;400;ST;0000000000; ; ;
00000000001000002028;9100214;U770;1000;1500383;40;ST;0000000000; ; ;
00000000001000002028;9100214;U770;1000;1500355;100;ST;0000000000; ; ;
00000000001000002028;9100214;U770;1000;1500260;10;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500001;10;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500383;60;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500260;30;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500261;20;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500184;1;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500268;10;ST;0000000000; ; ;
00000000001000002029;9100214;U770;1000;1500202;5;ST;0000000000; ; ;
00000000001000002030;9100214;U770;1000;1500414;45;ST;0000000000; ; ;
00000000001000002030;9100214;U770;1000;1500383;60;ST;0000000000; ; ;
00000000001000002030;9100214;U770;1000;1500355;50;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1008226;10;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1002688;40;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1008227;60;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1003445;50;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1008231;10;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1009314;100;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1007423;20;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1001843;20;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1001936;100;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1005701;100;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1500001;200;ST;0000000000; ; ;
00000000001000002031;9100214;U770;1000;1500355;485;ST;0000000000; ; ;
00000000001000002032;9100214;U770;1000;1500355;615;ST;0000000000; ; ;
00000000001000002032;9100214;U770;1000;1500385;10;ST;0000000000; ; ;
00000000001000002032;9100214;U770;1000;1500260;20;ST;0000000000; ; ;
00000000001000002032;9100214;U770;1000;1500262;10;ST;0000000000; ; ;
00000000001000002032;9100214;U770;1000;1500267;72;ST;0000000000; ; ;
00000000001000002033;9100214;U770;1000;1500267;88;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1500001;150;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1500201;5;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1500202;5;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1001376;1000;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1003408;1000;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1002020;200;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1002023;20;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1001409;200;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1001369;1000;ST;0000000000; ; ;
00000000001000002034;9100214;U770;1000;1500049;5;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1500001;100;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1500355;100;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1500033;10;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1500072;20;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1001409;100;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1005342;1000;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1005926;1000;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1001369;2000;ST;0000000000; ; ;
00000000001000002035;9100214;U770;1000;1500049;5;ST;0000000000; ; ;
00000000001000002036;9100214;U770;1000;1500260;15;ST;0000000000; ; ;
00000000001000002036;9100214;U770;1000;1500261;2;ST;0000000000; ; ;
00000000001000002036;9100214;U770;1000;1500355;10;ST;0000000000; ; ;
00000000001000002036;9100214;U770;1000;1500001;2;ST;0000000000; ; ;
00000000001000002037;9100214;U770;1000;1500382;20;ST;0000000000; ; ;
00000000001000002037;9100214;U770;1000;1500383;30;ST;0000000000; ; ;
00000000001000002037;9100214;U770;1000;1500181;20;ST;0000000000; ; ;
00000000001000002037;9100214;U770;1000;1500414;40;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1009696;5;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1009697;2;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1002688;30;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1003445;30;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1008231;3;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500355;600;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500383;30;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500268;10;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500401;60;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500185;5;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500186;5;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500201;10;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500202;10;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1500028;15;ST;0000000000; ; ;
00000000001000002038;9100214;U770;1000;1005701;8;ST;0000000000; ; ;
00000000001000002039;9100214;U770;1000;1005701;292;ST;0000000000; ; ;
00000000001000002039;9100214;U770;1000;1002029;10;ST;0000000000; ; ;
00000000001000002039;9100214;U770;1000;1002016;50;ST;0000000000; ; ;
00000000001000002039;9100214;U770;1000;1001376;2000;ST;0000000000; ; ;
00000000001000002040;9100214;U770;1000;1500355;400;ST;0000000000; ; ;
00000000001000002040;9100214;U770;1000;1500202;6;ST;0000000000; ; ;
00000000001000002041;9100214;U770;1000;1500413;20;ST;0000000000; ; ;
00000000001000002041;9100214;U770;1000;1500414;50;ST;0000000000; ; ;
00000000001000002041;9100214;U770;1000;1500028;30;ST;0000000000; ; ;
00000000001000002042;9100214;U770;1000;1500355;58;ST;0000000000; ; ;
00000000001000002043;9100214;U770;1000;1500355;718;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500355;74;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500383;20;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500384;5;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500260;10;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500265;5;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500266;10;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500267;60;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500268;30;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500193;15;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500185;30;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1500184;30;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1008227;50;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1009697;10;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1003445;5;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1008231;5;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1002023;10;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1001936;200;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1001489;2000;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1005058;300;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1005342;300;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1001376;500;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1003801;500;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1002016;100;ST;0000000000; ; ;
00000000001000002044;9100214;U770;1000;1007113;480;ST;0000000000; ; ;
00000000001000002045;9100214;U770;1000;1500355;35;ST;0000000000; ; ;
00000000001000002045;9100214;U770;1000;1008231;1;ST;0000000000; ; ;
00000000001000002046;9100214;U770;1000;1500355;15;ST;0000000000; ; ;
00000000001000002046;9100214;U770;1000;1007550;2;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500355;50;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500193;10;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500401;100;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500268;20;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500028;20;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500201;20;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500202;20;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1500185;3;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1001936;100;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500401;134;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500186;2;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500185;9;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500201;20;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500202;20;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1500193;3;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1001936;120;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1005701;150;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1002016;300;ST;0000000000; ; ;
00000000001000002050;9100214;U770;1000;1009693;50;ST;0000000000; ; ;
00000000001000002047;9100214;U770;1000;1005701;100;ST;0000000000; ; ;
00000000001000002048;9100214;U770;1000;1500355;100;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1008227;10;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1009697;6;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1002688;10;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1003445;10;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1008231;5;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1008229;3;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1009555;1;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500001;30;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500355;600;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500046;20;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500383;30;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500386;2;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500260;3;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500184;8;ST;0000000000; ; ;
00000000001000002049;9100214;U770;1000;1500401;36;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500001;100;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500382;30;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500355;100;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500400;20;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500401;80;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500268;5;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500193;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500028;5;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500184;20;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500186;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500185;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500202;5;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1001378;100;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1500072;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1001409;100;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1002312;50;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1008226;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1002688;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1008227;30;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1003443;50;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1003445;20;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1008231;1;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1009697;2;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1007729;3;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1007424;10;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1007113;100;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1009693;50;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1007550;5;ST;0000000000; ; ;
00000000001000002051;9100214;U770;1000;1001373;1000;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500001;100;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500382;40;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500355;200;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500400;40;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500401;40;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500193;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500186;5;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500185;5;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500202;5;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1002016;1000;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1002023;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1002029;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1003490;100;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1008453;70;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1002312;100;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1008226;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1005908;2;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1002688;30;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1008227;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1003443;100;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1003445;50;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1008231;2;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1005616;2;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1005619;1;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1007425;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1007424;10;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1009314;20;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1007113;100;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1009693;200;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1001373;1000;ST;0000000000; ; ;
00000000001000002052;9100214;U770;1000;1500049;10;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500265;3;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500264;1;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500260;10;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500355;47;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500383;40;ST;0000000000; ; ;
00000000001000002053;9100214;U770;1000;1500384;2;ST;0000000000; ; ;
00000000001000002054;9100214;U770;1000;1500355;50;ST;0000000000; ; ;
00000000001000002055;9100214;U770;1000;1500193;1;ST;0000000000; ; ;
00000000001000002055;9100214;U770;1000;1500383;20;ST;0000000000; ; ;
00000000001000002055;9100214;U770;1000;1500355;100;ST;0000000000; ; ;
00000000001000002056;9100214;U770;1000;1005701;100;ST;0000000000; ; ;
00000000001000002056;9100214;U770;1000;1009693;250;ST;0000000000; ; ;
00000000001000002056;9100214;U770;1000;1500193;4;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500413;50;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1008227;30;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1003445;30;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1009697;30;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500072;10;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500049;5;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500033;10;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500184;5;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500382;10;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500261;20;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500260;80;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500401;20;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500268;10;ST;0000000000; ; ;
00000000001000002057;9100214;U770;1000;1500264;10;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1003638;2;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1008227;15;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1009697;8;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1002688;15;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1003445;35;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1008231;2;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1008229;5;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1500001;10;ST;0000000000; ; ;
00000000001000002058;9100214;U770;1000;1500355;600;ST;0000000000; ; ;
00000000001000002061;9100214;U770;1000;1500001;150;ST;0000000000; ; ;
00000000001000002061;9100214;U770;1000;1500382;30;ST;0000000000; ; ;
